label,fee,window,start,end,num_trades,total_return_pct,max_drawdown_pct,sharpe_ratio
z1.4_rg2.0,0.0005,random_30d_seed303,2023-09-02,2023-10-02,178,-4.750201257592779,-6.005778697992192,-2.5697930701940535
z1.4_rg2.0,0.0005,random_30d_seed404,2023-10-29,2023-11-28,156,-11.991315655641511,-12.036975994282095,-7.9130835381487366
z1.4_rg2.0,0.0005,random_30d_seed505,2024-01-01,2024-01-31,155,7.408060599981714,-5.311317886959566,2.9764083112872184
z1.4_rg2.0,0.0005,random_30d_seed606,2023-09-27,2023-10-27,157,-4.520222631420201,-6.533410401782058,-2.5948304833808815
z1.5_rgnone,0.0005,random_30d_seed7,2024-06-27,2024-07-27,152,1.0597019334126712,-6.077753914626937,0.729437165412561
z1.5_rgnone,0.0005,random_30d_seed21,2024-01-16,2024-02-15,146,6.8480150604803836,-4.306092035774023,3.7320806059425435
z1.5_rgnone,0.0005,random_30d_seed42,2025-05-16,2025-06-15,150,3.229039239213649,-4.716582645373457,2.219264683175286
z1.5_rgnone,0.0005,random_30d_seed99,2024-09-17,2024-10-17,162,0.5463194039999175,-7.656068860426791,0.4130066338508841
z1.5_rgnone,0.0005,random_30d_seed123,2023-09-23,2023-10-23,153,-1.2573603941605782,-4.570430546983317,-0.827506402966595
z1.5_rgnone,0.0005,random_30d_seed202,2024-08-29,2024-09-28,170,13.148219056073573,-2.6717954770213215,7.057898845482476
z1.5_rgnone,0.0005,random_30d_seed303,2023-09-02,2023-10-02,163,-5.410143799278644,-5.921184181904227,-3.374737037036035
z1.5_rgnone,0.0005,random_30d_seed404,2023-10-29,2023-11-28,137,-10.865004124430566,-11.366066508542715,-6.942487347010219
z1.5_rgnone,0.0005,random_30d_seed505,2024-01-01,2024-01-31,140,19.208396184144938,-3.4599692940336046,7.888028339356842
z1.5_rgnone,0.0005,random_30d_seed606,2023-09-27,2023-10-27,147,-3.9085260567137015,-5.201154304682154,-2.415795849613714
z1.5_rg1.6,0.0005,random_30d_seed7,2024-06-27,2024-07-27,152,1.0597019334126712,-6.077753914626937,0.729437165412561
z1.5_rg1.6,0.0005,random_30d_seed21,2024-01-16,2024-02-15,146,6.8480150604803836,-4.306092035774023,3.7320806059425435
z1.5_rg1.6,0.0005,random_30d_seed42,2025-05-16,2025-06-15,150,3.229039239213649,-4.716582645373457,2.219264683175286
z1.5_rg1.6,0.0005,random_30d_seed99,2024-09-17,2024-10-17,162,0.5463194039999175,-7.656068860426791,0.4130066338508841
z1.5_rg1.6,0.0005,random_30d_seed123,2023-09-23,2023-10-23,153,-1.2573603941605782,-4.570430546983317,-0.827506402966595
z1.5_rg1.6,0.0005,random_30d_seed202,2024-08-29,2024-09-28,170,13.148219056073573,-2.6717954770213215,7.057898845482476
z1.5_rg1.6,0.0005,random_30d_seed303,2023-09-02,2023-10-02,163,-5.410143799278644,-5.921184181904227,-3.374737037036035
z1.5_rg1.6,0.0005,random_30d_seed404,2023-10-29,2023-11-28,137,-10.865004124430566,-11.366066508542715,-6.942487347010219
z1.5_rg1.6,0.0005,random_30d_seed505,2024-01-01,2024-01-31,140,19.208396184144938,-3.4599692940336046,7.888028339356842
z1.5_rg1.6,0.0005,random_30d_seed606,2023-09-27,2023-10-27,147,-3.9085260567137015,-5.201154304682154,-2.415795849613714
z1.5_rg1.8,0.0005,random_30d_seed7,2024-06-27,2024-07-27,152,1.0597019334126712,-6.077753914626937,0.729437165412561
z1.5_rg1.8,0.0005,random_30d_seed21,2024-01-16,2024-02-15,146,6.8480150604803836,-4.306092035774023,3.7320806059425435
z1.5_rg1.8,0.0005,random_30d_seed42,2025-05-16,2025-06-15,150,3.229039239213649,-4.716582645373457,2.219264683175286
z1.5_rg1.8,0.0005,random_30d_seed99,2024-09-17,2024-10-17,162,0.5463194039999175,-7.656068860426791,0.4130066338508841
z1.5_rg1.8,0.0005,random_30d_seed123,2023-09-23,2023-10-23,153,-1.2573603941605782,-4.570430546983317,-0.827506402966595
z1.5_rg1.8,0.0005,random_30d_seed202,2024-08-29,2024-09-28,170,13.148219056073573,-2.6717954770213215,7.057898845482476
z1.5_rg1.8,0.0005,random_30d_seed303,2023-09-02,2023-10-02,163,-5.410143799278644,-5.921184181904227,-3.374737037036035
z1.5_rg1.8,0.0005,random_30d_seed404,2023-10-29,2023-11-28,137,-10.865004124430566,-11.366066508542715,-6.942487347010219
z1.5_rg1.8,0.0005,random_30d_seed505,2024-01-01,2024-01-31,140,19.208396184144938,-3.4599692940336046,7.888028339356842
z1.5_rg1.8,0.0005,random_30d_seed606,2023-09-27,2023-10-27,147,-3.9085260567137015,-5.201154304682154,-2.415795849613714
z1.5_rg2.0,0.0005,random_30d_seed7,2024-06-27,2024-07-27,152,1.0597019334126712,-6.077753914626937,0.729437165412561
z1.5_rg2.0,0.0005,random_30d_seed21,2024-01-16,2024-02-15,146,6.8480150604803836,-4.306092035774023,3.7320806059425435
z1.5_rg2.0,0.0005,random_30d_seed42,2025-05-16,2025-06-15,150,3.229039239213649,-4.716582645373457,2.219264683175286
z1.5_rg2.0,0.0005,random_30d_seed99,2024-09-17,2024-10-17,162,0.5463194039999175,-7.656068860426791,0.4130066338508841
z1.5_rg2.0,0.0005,random_30d_seed123,2023-09-23,2023-10-23,153,-1.2573603941605782,-4.570430546983317,-0.827506402966595
z1.5_rg2.0,0.0005,random_30d_seed202,2024-08-29,2024-09-28,170,13.148219056073573,-2.6717954770213215,7.057898845482476
z1.5_rg2.0,0.0005,random_30d_seed303,2023-09-02,2023-10-02,163,-5.410143799278644,-5.921184181904227,-3.374737037036035
z1.5_rg2.0,0.0005,random_30d_seed404,2023-10-29,2023-11-28,137,-10.865004124430566,-11.366066508542715,-6.942487347010219
z1.5_rg2.0,0.0005,random_30d_seed505,2024-01-01,2024-01-31,140,19.208396184144938,-3.4599692940336046,7.888028339356842
z1.5_rg2.0,0.0005,random_30d_seed606,2023-09-27,2023-10-27,147,-3.9085260567137015,-5.201154304682154,-2.415795849613714
