symbol,timestamp,open,high,low,close,volume,trade_count
600519.XSHG,2025-04-23 14:51:00,1522.42,1523.0,1522.21,1522.71,9584.0,14592074.0
600519.XSHG,2025-04-23 14:52:00,1523.01,1523.47,1523.01,1523.15,11623.0,17705625.0
600519.XSHG,2025-04-23 14:53:00,1523.15,1523.64,1523.11,1523.39,7443.0,11338649.0
600519.XSHG,2025-04-23 14:54:00,1523.34,1523.39,1523.15,1523.21,6729.0,10250795.0
600519.XSHG,2025-04-23 14:55:00,1523.16,1524.13,1523.15,1524.12,13928.0,21218554.0
600519.XSHG,2025-04-23 14:56:00,1524.06,1524.06,1523.15,1523.23,6831.0,10407915.0
600519.XSHG,2025-04-23 14:57:00,1523.91,1523.91,1522.17,1522.66,6831.0,10405295.0
600519.XSHG,2025-04-23 14:58:00,1523.03,1523.03,1523.03,1523.03,204.0,310538.0
600519.XSHG,2025-04-23 14:59:00,1523.03,1523.03,1523.03,1523.03,0.0,0.0
600519.XSHG,2025-04-23 15:00:00,1523.03,1523.03,1522.17,1522.17,35124.0,53464848.0
600519.XSHG,2025-04-24 09:31:00,1522.17,1524.11,1519.21,1524.11,51650.0,78592180.0
600519.XSHG,2025-04-24 09:32:00,1523.98,1526.94,1523.74,1526.09,37725.0,57552336.0
600519.XSHG,2025-04-24 09:33:00,1525.2,1526.18,1524.82,1526.18,26289.0,40110557.0
600519.XSHG,2025-04-24 09:34:00,1526.37,1527.51,1526.37,1526.53,16517.0,25219065.0
600519.XSHG,2025-04-24 09:35:00,1526.57,1526.57,1526.05,1526.06,15600.0,23808428.0
600519.XSHG,2025-04-24 09:36:00,1526.06,1526.88,1526.06,1526.78,19097.0,29151169.0
600519.XSHG,2025-04-24 09:37:00,1526.78,1527.66,1526.54,1527.56,24776.0,37831573.0
600519.XSHG,2025-04-24 09:38:00,1527.66,1529.03,1527.54,1527.54,44556.0,68096538.0
600519.XSHG,2025-04-24 09:39:00,1527.54,1528.52,1527.54,1528.12,14682.0,22433707.0
600519.XSHG,2025-04-24 09:40:00,1528.12,1528.14,1527.8,1527.8,12133.0,18539706.0
600519.XSHG,2025-04-24 09:41:00,1527.56,1527.76,1526.69,1527.17,11929.0,18217109.0
600519.XSHG,2025-04-24 09:42:00,1527.12,1528.34,1527.03,1527.91,16517.0,25236091.0
600519.XSHG,2025-04-24 09:43:00,1528.05,1528.41,1527.8,1527.8,19984.0,30536809.0
600519.XSHG,2025-04-24 09:44:00,1527.8,1528.25,1527.43,1527.43,12439.0,19005794.0
600519.XSHG,2025-04-24 09:45:00,1527.12,1528.36,1527.06,1528.36,15396.0,23521307.0
600519.XSHG,2025-04-24 09:46:00,1528.53,1529.61,1528.15,1529.61,37419.0,57207551.0
600519.XSHG,2025-04-24 09:47:00,1529.62,1530.68,1528.43,1528.43,46800.0,71598308.0
600519.XSHG,2025-04-24 09:48:00,1528.48,1529.97,1528.48,1528.98,11623.0,17773731.0
600519.XSHG,2025-04-24 09:49:00,1529.01,1529.01,1526.94,1526.94,9686.0,14805333.0
600519.XSHG,2025-04-24 09:50:00,1526.81,1526.81,1525.11,1525.15,5914.0,9025690.0
600519.XSHG,2025-04-24 09:51:00,1525.12,1526.68,1524.13,1524.79,11827.0,18035248.0
600519.XSHG,2025-04-24 09:52:00,1524.72,1525.11,1524.72,1524.83,4219.0,6434066.0
600519.XSHG,2025-04-24 09:53:00,1524.85,1526.09,1524.85,1526.09,2447.0,3732820.0
600519.XSHG,2025-04-24 09:54:00,1526.48,1526.68,1526.07,1526.07,7239.0,11048779.0
600519.XSHG,2025-04-24 09:55:00,1525.9,1525.9,1524.78,1524.78,7239.0,11040123.0
600519.XSHG,2025-04-24 09:56:00,1524.33,1524.33,1523.16,1524.03,11585.0,17653252.0
600519.XSHG,2025-04-24 09:57:00,1523.71,1524.72,1523.22,1524.16,6831.0,10411231.0
600519.XSHG,2025-04-24 09:58:00,1524.23,1524.23,1523.15,1523.15,11114.0,16932810.0
600519.XSHG,2025-04-24 09:59:00,1522.76,1523.21,1522.68,1522.81,10502.0,15994016.0
600519.XSHG,2025-04-24 10:00:00,1522.81,1523.15,1520.41,1520.58,18557.0,28241744.0
600519.XSHG,2025-04-24 10:01:00,1521.14,1523.12,1521.14,1522.64,6016.0,9155086.0
600519.XSHG,2025-04-24 10:02:00,1523.11,1524.13,1522.17,1524.13,9085.0,13834493.0
600519.XSHG,2025-04-24 10:03:00,1524.12,1524.13,1521.97,1522.17,6831.0,10403613.0
600519.XSHG,2025-04-24 10:04:00,1522.13,1523.15,1522.13,1523.15,2243.0,3415080.0
600519.XSHG,2025-04-24 10:05:00,1523.67,1523.69,1522.55,1523.69,2753.0,4193959.0
600519.XSHG,2025-04-24 10:06:00,1523.83,1523.84,1523.18,1523.83,1427.0,2175018.0
600519.XSHG,2025-04-24 10:07:00,1523.89,1524.78,1523.89,1524.78,3059.0,4662681.0
600519.XSHG,2025-04-24 10:08:00,1524.82,1525.11,1524.72,1525.11,4078.0,6218772.0
600519.XSHG,2025-04-24 10:09:00,1524.78,1524.78,1523.83,1524.38,3467.0,5284245.0
600519.XSHG,2025-04-24 10:10:00,1524.43,1524.82,1523.83,1523.83,2753.0,4196630.0
600519.XSHG,2025-04-24 10:11:00,1523.84,1527.63,1523.84,1526.09,12031.0,18363933.0
600519.XSHG,2025-04-24 10:12:00,1526.66,1527.94,1525.19,1527.91,6423.0,9809176.0
600519.XSHG,2025-04-24 10:13:00,1527.92,1528.05,1527.84,1528.05,8871.0,13553642.0
600519.XSHG,2025-04-24 10:14:00,1528.05,1528.05,1526.09,1527.07,6118.0,9345136.0
600519.XSHG,2025-04-24 10:15:00,1525.92,1527.05,1525.8,1525.8,2447.0,3735094.0
600519.XSHG,2025-04-24 10:16:00,1525.41,1528.54,1525.41,1528.54,15906.0,24301949.0
600519.XSHG,2025-04-24 10:17:00,1528.63,1528.91,1527.86,1527.86,8565.0,13091318.0
600519.XSHG,2025-04-24 10:18:00,1527.86,1528.05,1526.94,1528.05,7137.0,10901632.0
600519.XSHG,2025-04-24 10:19:00,1528.05,1528.44,1527.95,1528.35,6423.0,9815917.0
600519.XSHG,2025-04-24 10:20:00,1527.86,1528.42,1527.86,1527.86,6220.0,9503888.0
600519.XSHG,2025-04-24 10:21:00,1527.86,1528.53,1527.86,1528.35,12235.0,18699508.0
600519.XSHG,2025-04-24 10:22:00,1528.35,1528.41,1527.17,1527.2,4486.0,6854341.0
600519.XSHG,2025-04-24 10:23:00,1527.17,1528.4,1526.12,1528.39,4996.0,7633933.0
600519.XSHG,2025-04-24 10:24:00,1528.39,1528.52,1528.05,1528.38,6627.0,10129117.0
600519.XSHG,2025-04-24 10:25:00,1528.38,1528.38,1526.68,1528.05,6118.0,9348473.0
600519.XSHG,2025-04-24 10:26:00,1528.05,1528.05,1526.94,1528.05,4996.0,7633072.0
600519.XSHG,2025-04-24 10:27:00,1528.06,1528.37,1528.05,1528.05,8259.0,12620413.0
600519.XSHG,2025-04-24 10:28:00,1528.05,1528.35,1527.06,1528.06,2753.0,4206464.0
600519.XSHG,2025-04-24 10:29:00,1528.06,1528.38,1527.38,1528.38,7137.0,10907689.0
600519.XSHG,2025-04-24 10:30:00,1528.33,1528.4,1527.37,1528.32,2141.0,3271997.0
600519.XSHG,2025-04-24 10:31:00,1528.33,1528.61,1527.42,1528.35,9176.0,14025351.0
600519.XSHG,2025-04-24 10:32:00,1528.63,1528.63,1527.83,1527.83,3365.0,5142309.0
600519.XSHG,2025-04-24 10:33:00,1527.83,1528.05,1527.07,1527.37,3059.0,4672161.0
600519.XSHG,2025-04-24 10:34:00,1527.07,1527.07,1526.09,1526.67,4282.0,6537172.0
600519.XSHG,2025-04-24 10:35:00,1526.09,1526.3,1525.43,1526.3,4180.0,6379233.0
600519.XSHG,2025-04-24 10:36:00,1527.44,1528.05,1526.51,1528.0,3569.0,5451251.0
600519.XSHG,2025-04-24 10:37:00,1528.03,1528.05,1527.63,1527.63,4180.0,6387516.0
600519.XSHG,2025-04-24 10:38:00,1527.33,1527.95,1526.53,1527.95,1733.0,2647622.0
600519.XSHG,2025-04-24 10:39:00,1527.85,1527.95,1526.76,1526.76,2957.0,4516901.0
600519.XSHG,2025-04-24 10:40:00,1526.78,1528.05,1526.76,1526.79,4894.0,7475348.0
600519.XSHG,2025-04-24 10:41:00,1526.8,1528.05,1526.8,1527.08,3365.0,5139730.0
600519.XSHG,2025-04-24 10:42:00,1528.01,1528.04,1527.08,1527.64,2549.0,3893475.0
600519.XSHG,2025-04-24 10:43:00,1528.04,1528.53,1527.56,1527.56,11725.0,17918272.0
600519.XSHG,2025-04-24 10:44:00,1527.57,1528.53,1527.3,1527.91,5506.0,8412939.0
600519.XSHG,2025-04-24 10:45:00,1527.91,1528.54,1527.31,1528.37,5098.0,7790584.0
600519.XSHG,2025-04-24 10:46:00,1528.37,1528.37,1527.57,1527.57,3059.0,4673124.0
600519.XSHG,2025-04-24 10:47:00,1527.57,1528.54,1527.57,1527.7,6627.0,10128782.0
600519.XSHG,2025-04-24 10:48:00,1527.7,1528.54,1527.7,1528.06,7035.0,10753037.0
600519.XSHG,2025-04-24 10:49:00,1528.05,1528.5,1528.05,1528.09,8667.0,13246065.0
600519.XSHG,2025-04-24 10:50:00,1528.09,1528.46,1528.09,1528.22,4690.0,7168321.0
600519.XSHG,2025-04-24 10:51:00,1528.23,1528.97,1528.13,1528.97,12031.0,18390761.0
600519.XSHG,2025-04-24 10:52:00,1529.03,1529.36,1528.69,1529.03,13663.0,20891019.0
600519.XSHG,2025-04-24 10:53:00,1528.93,1529.03,1528.22,1528.22,6118.0,9352961.0
600519.XSHG,2025-04-24 10:54:00,1528.54,1528.57,1527.53,1527.64,5776.0,8826180.0
600519.XSHG,2025-04-24 10:55:00,1527.16,1528.54,1527.15,1527.41,3938.0,6016318.0
600519.XSHG,2025-04-24 10:56:00,1527.83,1527.83,1525.78,1525.78,15534.0,23719735.0
600519.XSHG,2025-04-24 10:57:00,1525.46,1525.46,1524.62,1525.1,4384.0,6686397.0
600519.XSHG,2025-04-24 10:58:00,1525.11,1527.22,1524.65,1525.69,5812.0,8866593.0
600519.XSHG,2025-04-24 10:59:00,1525.69,1527.06,1525.24,1525.24,3671.0,5602406.0
600519.XSHG,2025-04-24 11:00:00,1525.32,1525.33,1525.22,1525.33,3976.0,6065074.0
600519.XSHG,2025-04-24 11:01:00,1525.24,1526.58,1525.24,1525.43,2651.0,4045565.0
600519.XSHG,2025-04-24 11:02:00,1525.55,1526.54,1525.46,1525.5,1631.0,2488943.0
600519.XSHG,2025-04-24 11:03:00,1526.08,1526.09,1525.5,1525.52,1733.0,2644687.0
600519.XSHG,2025-04-24 11:04:00,1526.08,1526.08,1525.52,1526.04,2549.0,3889558.0
600519.XSHG,2025-04-24 11:05:00,1526.05,1526.05,1525.23,1525.23,3569.0,5444000.0
600519.XSHG,2025-04-24 11:06:00,1525.23,1525.23,1524.13,1524.13,5098.0,7773225.0
600519.XSHG,2025-04-24 11:07:00,1524.12,1524.12,1523.66,1523.66,3671.0,5593561.0
600519.XSHG,2025-04-24 11:08:00,1524.12,1525.1,1523.66,1523.74,2549.0,3884929.0
600519.XSHG,2025-04-24 11:09:00,1523.72,1523.72,1523.15,1523.15,7443.0,11338943.0
600519.XSHG,2025-04-24 11:10:00,1523.62,1523.62,1522.46,1522.67,7239.0,11023949.0
600519.XSHG,2025-04-24 11:11:00,1522.66,1523.66,1522.66,1523.06,3365.0,5125585.0
600519.XSHG,2025-04-24 11:12:00,1523.35,1523.35,1522.72,1522.74,5200.0,7919738.0
600519.XSHG,2025-04-24 11:13:00,1522.73,1522.94,1522.21,1522.74,10502.0,15990925.0
600519.XSHG,2025-04-24 11:14:00,1522.46,1522.46,1521.19,1521.2,14784.0,22495178.0
600519.XSHG,2025-04-24 11:15:00,1521.07,1522.96,1521.06,1522.45,5302.0,8067254.0
600519.XSHG,2025-04-24 11:16:00,1521.72,1522.95,1521.72,1522.18,3263.0,4968139.0
600519.XSHG,2025-04-24 11:17:00,1521.97,1521.97,1521.08,1521.2,6423.0,9773150.0
600519.XSHG,2025-04-24 11:18:00,1521.68,1522.94,1521.22,1522.18,2855.0,4345237.0
600519.XSHG,2025-04-24 11:19:00,1522.28,1522.67,1522.18,1522.67,2345.0,3570072.0
600519.XSHG,2025-04-24 11:20:00,1522.46,1522.94,1522.27,1522.36,2243.0,3415318.0
600519.XSHG,2025-04-24 11:21:00,1522.36,1522.93,1521.96,1522.91,6423.0,9778223.0
600519.XSHG,2025-04-24 11:22:00,1522.92,1524.12,1522.92,1524.02,3365.0,5125093.0
600519.XSHG,2025-04-24 11:23:00,1524.02,1524.02,1523.06,1523.06,3059.0,4659313.0
600519.XSHG,2025-04-24 11:24:00,1522.92,1524.0,1522.92,1523.99,1020.0,1553225.0
600519.XSHG,2025-04-24 11:25:00,1524.02,1524.13,1524.01,1524.13,1733.0,2641676.0
600519.XSHG,2025-04-24 11:26:00,1524.17,1525.11,1524.13,1525.11,6016.0,9172710.0
600519.XSHG,2025-04-24 11:27:00,1525.11,1526.24,1525.11,1526.09,6933.0,10578740.0
600519.XSHG,2025-04-24 11:28:00,1525.39,1525.39,1524.2,1524.2,2039.0,3110366.0
600519.XSHG,2025-04-24 11:29:00,1524.31,1526.04,1524.31,1525.75,3059.0,4665044.0
600519.XSHG,2025-04-24 11:30:00,1524.3,1525.74,1524.3,1524.36,1835.0,2798503.0
600519.XSHG,2025-04-24 13:01:00,1524.14,1525.49,1523.39,1525.49,9380.0,14300474.0
600519.XSHG,2025-04-24 13:02:00,1524.81,1525.69,1524.26,1524.26,5914.0,9020573.0
600519.XSHG,2025-04-24 13:03:00,1525.65,1525.68,1525.6,1525.68,5098.0,7775744.0
600519.XSHG,2025-04-24 13:04:00,1525.68,1526.88,1525.68,1525.69,9074.0,13847675.0
600519.XSHG,2025-04-24 13:05:00,1526.36,1526.95,1525.74,1526.95,2753.0,4202365.0
600519.XSHG,2025-04-24 13:06:00,1526.83,1527.55,1525.72,1527.03,6016.0,9186230.0
600519.XSHG,2025-04-24 13:07:00,1527.07,1527.33,1526.97,1527.07,3773.0,5760986.0
600519.XSHG,2025-04-24 13:08:00,1527.07,1527.37,1525.81,1526.69,3161.0,4826466.0
600519.XSHG,2025-04-24 13:09:00,1526.09,1527.93,1525.85,1527.33,7137.0,10900852.0
600519.XSHG,2025-04-24 13:10:00,1527.35,1527.92,1525.87,1527.32,3171.0,4842752.0
600519.XSHG,2025-04-24 13:11:00,1527.17,1527.22,1525.48,1525.5,5710.0,8712307.0
600519.XSHG,2025-04-24 13:12:00,1525.48,1526.88,1525.11,1525.26,8871.0,13535058.0
600519.XSHG,2025-04-24 13:13:00,1525.27,1526.77,1525.27,1525.29,1325.0,2022663.0
600519.XSHG,2025-04-24 13:14:00,1525.26,1526.53,1524.39,1526.09,4384.0,6689104.0
600519.XSHG,2025-04-24 13:15:00,1526.09,1526.75,1524.74,1525.04,5710.0,8714357.0
600519.XSHG,2025-04-24 13:16:00,1526.75,1527.03,1525.75,1525.75,3773.0,5759601.0
600519.XSHG,2025-04-24 13:17:00,1525.75,1526.96,1525.13,1525.97,2243.0,3423416.0
600519.XSHG,2025-04-24 13:18:00,1525.97,1526.36,1525.22,1526.16,2447.0,3734011.0
600519.XSHG,2025-04-24 13:19:00,1526.31,1526.38,1525.22,1526.16,3365.0,5134634.0
600519.XSHG,2025-04-24 13:20:00,1526.16,1526.37,1525.22,1525.78,2651.0,4044878.0
600519.XSHG,2025-04-24 13:21:00,1525.77,1525.82,1525.07,1525.82,3773.0,5754893.0
600519.XSHG,2025-04-24 13:22:00,1525.22,1525.38,1524.96,1524.96,4996.0,7619343.0
600519.XSHG,2025-04-24 13:23:00,1524.96,1524.96,1524.81,1524.89,1529.0,2332340.0
600519.XSHG,2025-04-24 13:24:00,1524.88,1525.75,1524.34,1524.34,2957.0,4509235.0
600519.XSHG,2025-04-24 13:25:00,1524.37,1524.38,1523.15,1524.27,4180.0,6371206.0
600519.XSHG,2025-04-24 13:26:00,1524.37,1525.5,1524.37,1525.25,2345.0,3575702.0
600519.XSHG,2025-04-24 13:27:00,1524.58,1525.16,1524.58,1524.62,612.0,932857.0
600519.XSHG,2025-04-24 13:28:00,1525.17,1525.17,1523.36,1523.36,2243.0,3419530.0
600519.XSHG,2025-04-24 13:29:00,1523.36,1525.09,1523.36,1524.67,1631.0,2486583.0
600519.XSHG,2025-04-24 13:30:00,1524.67,1525.01,1523.65,1523.65,2141.0,3263845.0
600519.XSHG,2025-04-24 13:31:00,1523.44,1524.13,1523.44,1524.13,3569.0,5438035.0
600519.XSHG,2025-04-24 13:32:00,1523.49,1524.23,1523.16,1523.36,3161.0,4815451.0
600519.XSHG,2025-04-24 13:33:00,1523.36,1523.65,1523.16,1523.65,3773.0,5747162.0
600519.XSHG,2025-04-24 13:34:00,1523.51,1523.63,1523.16,1523.51,2549.0,3883621.0
600519.XSHG,2025-04-24 13:35:00,1524.11,1524.25,1524.11,1524.21,2549.0,3885016.0
600519.XSHG,2025-04-24 13:36:00,1524.26,1524.88,1523.74,1523.74,2549.0,3884835.0
600519.XSHG,2025-04-24 13:37:00,1523.74,1524.22,1523.74,1524.22,2141.0,3263341.0
600519.XSHG,2025-04-24 13:38:00,1524.82,1524.95,1524.21,1524.88,3161.0,4819438.0
600519.XSHG,2025-04-24 13:39:00,1524.89,1525.17,1524.88,1525.12,4078.0,6219467.0
600519.XSHG,2025-04-24 13:40:00,1525.1,1525.12,1524.81,1524.81,1631.0,2487860.0
600519.XSHG,2025-04-24 13:41:00,1525.11,1525.83,1525.11,1525.79,5812.0,8866239.0
600519.XSHG,2025-04-24 13:42:00,1525.47,1525.8,1524.81,1524.82,1733.0,2643837.0
600519.XSHG,2025-04-24 13:43:00,1524.81,1525.46,1524.27,1524.43,6118.0,9329274.0
600519.XSHG,2025-04-24 13:44:00,1524.47,1525.47,1524.47,1525.2,4690.0,7154534.0
600519.XSHG,2025-04-24 13:45:00,1524.72,1525.18,1524.43,1525.17,714.0,1088225.0
600519.XSHG,2025-04-24 13:46:00,1524.47,1525.18,1524.47,1525.18,2141.0,3265121.0
600519.XSHG,2025-04-24 13:47:00,1525.18,1525.27,1525.11,1525.11,2549.0,3887638.0
600519.XSHG,2025-04-24 13:48:00,1525.27,1526.09,1525.07,1526.09,4792.0,7310895.0
600519.XSHG,2025-04-24 13:49:00,1525.82,1526.09,1525.42,1525.42,3161.0,4822499.0
600519.XSHG,2025-04-24 13:50:00,1525.43,1525.43,1524.47,1524.48,1631.0,2487609.0
600519.XSHG,2025-04-24 13:51:00,1524.47,1525.1,1524.43,1524.43,2345.0,3575466.0
600519.XSHG,2025-04-24 13:52:00,1524.38,1525.09,1524.28,1525.09,2855.0,4352047.0
600519.XSHG,2025-04-24 13:53:00,1524.43,1525.08,1524.43,1524.43,1020.0,1554504.0
600519.XSHG,2025-04-24 13:54:00,1524.43,1524.43,1523.15,1524.04,8361.0,12741616.0
600519.XSHG,2025-04-24 13:55:00,1523.16,1524.27,1523.15,1523.29,816.0,1242645.0
600519.XSHG,2025-04-24 13:56:00,1524.12,1524.12,1523.31,1523.35,816.0,1242874.0
600519.XSHG,2025-04-24 13:57:00,1524.11,1524.11,1523.34,1523.39,3467.0,5281432.0
600519.XSHG,2025-04-24 13:58:00,1523.39,1524.08,1523.39,1523.46,1122.0,1709021.0
600519.XSHG,2025-04-24 13:59:00,1523.46,1523.46,1523.15,1523.15,3773.0,5746755.0
600519.XSHG,2025-04-24 14:00:00,1523.13,1523.47,1522.95,1523.39,2549.0,3882822.0
600519.XSHG,2025-04-24 14:01:00,1523.48,1524.08,1523.48,1524.05,1937.0,2952413.0
600519.XSHG,2025-04-24 14:02:00,1523.49,1524.09,1523.49,1524.08,2957.0,4506261.0
600519.XSHG,2025-04-24 14:03:00,1523.51,1523.87,1523.48,1523.48,3976.0,6058166.0
600519.XSHG,2025-04-24 14:04:00,1523.48,1524.1,1523.48,1524.09,3365.0,5126611.0
600519.XSHG,2025-04-24 14:05:00,1523.61,1524.1,1523.32,1524.1,4180.0,6370337.0
600519.XSHG,2025-04-24 14:06:00,1523.34,1524.1,1523.33,1523.34,1631.0,2485515.0
600519.XSHG,2025-04-24 14:07:00,1524.1,1524.13,1523.34,1524.09,6423.0,9790004.0
600519.XSHG,2025-04-24 14:08:00,1523.35,1524.08,1523.35,1523.37,1224.0,1864084.0
600519.XSHG,2025-04-24 14:09:00,1523.36,1523.36,1523.15,1523.16,3671.0,5591136.0
600519.XSHG,2025-04-24 14:10:00,1523.15,1523.22,1523.03,1523.04,3903.0,5944844.0
600519.XSHG,2025-04-24 14:11:00,1523.21,1523.37,1523.05,1523.06,3671.0,5591054.0
600519.XSHG,2025-04-24 14:12:00,1523.06,1523.51,1523.06,1523.51,3467.0,5280155.0
600519.XSHG,2025-04-24 14:13:00,1523.51,1524.01,1523.51,1523.97,3569.0,5438390.0
600519.XSHG,2025-04-24 14:14:00,1524.05,1524.09,1523.99,1524.09,2141.0,3263271.0
600519.XSHG,2025-04-24 14:15:00,1524.08,1524.12,1523.97,1523.97,4180.0,6371070.0
600519.XSHG,2025-04-24 14:16:00,1524.0,1524.07,1523.8,1523.8,1937.0,2952188.0
600519.XSHG,2025-04-24 14:17:00,1523.8,1524.09,1523.8,1524.03,3671.0,5593840.0
600519.XSHG,2025-04-24 14:18:00,1523.85,1523.86,1523.85,1523.86,1631.0,2485966.0
600519.XSHG,2025-04-24 14:19:00,1523.86,1523.92,1523.23,1523.86,3569.0,5437801.0
600519.XSHG,2025-04-24 14:20:00,1523.92,1524.08,1523.92,1524.08,5098.0,7769439.0
600519.XSHG,2025-04-24 14:21:00,1523.99,1524.08,1523.25,1523.25,2039.0,3107565.0
600519.XSHG,2025-04-24 14:22:00,1523.96,1523.96,1523.25,1523.25,1427.0,2174559.0
600519.XSHG,2025-04-24 14:23:00,1523.16,1523.98,1523.15,1523.98,6118.0,9320014.0
600519.XSHG,2025-04-24 14:24:00,1523.93,1524.13,1523.93,1524.04,3161.0,4817183.0
600519.XSHG,2025-04-24 14:25:00,1524.04,1524.13,1523.93,1524.03,3467.0,5283205.0
600519.XSHG,2025-04-24 14:26:00,1524.04,1524.4,1524.04,1524.4,4180.0,6371344.0
600519.XSHG,2025-04-24 14:27:00,1524.4,1524.4,1524.16,1524.35,1122.0,1709623.0
600519.XSHG,2025-04-24 14:28:00,1524.17,1524.34,1524.13,1524.15,5608.0,8547127.0
600519.XSHG,2025-04-24 14:29:00,1524.16,1524.16,1524.13,1524.13,2957.0,4506667.0
600519.XSHG,2025-04-24 14:30:00,1524.15,1524.15,1523.26,1524.13,2549.0,3884013.0
600519.XSHG,2025-04-24 14:31:00,1523.26,1524.39,1523.25,1523.25,7443.0,11341931.0
600519.XSHG,2025-04-24 14:32:00,1523.25,1524.82,1523.17,1523.17,3671.0,5592344.0
600519.XSHG,2025-04-24 14:33:00,1524.12,1524.12,1523.06,1523.06,3263.0,4969746.0
600519.XSHG,2025-04-24 14:34:00,1523.06,1523.06,1523.05,1523.06,3569.0,5435182.0
600519.XSHG,2025-04-24 14:35:00,1523.05,1523.15,1523.05,1523.06,4996.0,7609437.0
600519.XSHG,2025-04-24 14:36:00,1523.07,1523.15,1523.07,1523.09,2243.0,3416526.0
600519.XSHG,2025-04-24 14:37:00,1523.08,1524.12,1523.06,1523.14,5302.0,8077267.0
600519.XSHG,2025-04-24 14:38:00,1523.15,1523.83,1523.15,1523.16,2039.0,3106212.0
600519.XSHG,2025-04-24 14:39:00,1523.16,1523.17,1523.07,1523.07,3569.0,5435461.0
600519.XSHG,2025-04-24 14:40:00,1523.07,1523.07,1523.03,1523.03,5200.0,7919824.0
600519.XSHG,2025-04-24 14:41:00,1523.04,1523.04,1522.99,1523.01,4180.0,6366732.0
600519.XSHG,2025-04-24 14:42:00,1523.02,1523.08,1523.01,1523.05,3671.0,5590399.0
600519.XSHG,2025-04-24 14:43:00,1523.05,1523.74,1523.05,1523.74,4588.0,6989290.0
600519.XSHG,2025-04-24 14:44:00,1523.74,1523.74,1523.72,1523.72,1631.0,2485741.0
600519.XSHG,2025-04-24 14:45:00,1523.62,1523.62,1523.16,1523.16,1325.0,2019034.0
600519.XSHG,2025-04-24 14:46:00,1523.52,1523.61,1523.16,1523.54,3467.0,5280895.0
600519.XSHG,2025-04-24 14:47:00,1523.16,1523.48,1523.16,1523.48,7239.0,11028914.0
600519.XSHG,2025-04-24 14:48:00,1523.44,1523.54,1523.27,1523.27,2039.0,3106606.0
600519.XSHG,2025-04-24 14:49:00,1523.26,1523.26,1523.16,1523.16,3671.0,5591032.0
600519.XSHG,2025-04-24 14:50:00,1523.16,1523.4,1523.16,1523.25,3467.0,5280579.0
600519.XSHG,2025-04-24 14:51:00,1523.39,1523.39,1523.13,1523.13,8463.0,12890031.0
600519.XSHG,2025-04-24 14:52:00,1523.13,1523.39,1523.05,1523.15,8055.0,12268860.0
600519.XSHG,2025-04-24 14:53:00,1523.15,1523.39,1523.06,1523.15,7953.0,12113829.0
600519.XSHG,2025-04-24 14:54:00,1523.14,1523.6,1523.07,1523.23,7953.0,12114889.0
600519.XSHG,2025-04-24 14:55:00,1523.06,1523.32,1522.87,1523.07,10502.0,15994721.0
600519.XSHG,2025-04-24 14:56:00,1523.15,1523.44,1522.82,1522.82,7341.0,11181727.0
600519.XSHG,2025-04-24 14:57:00,1523.05,1523.14,1522.76,1523.11,9380.0,14285932.0
600519.XSHG,2025-04-24 14:58:00,1523.11,1523.11,1523.11,1523.11,102.0,155296.0
600519.XSHG,2025-04-24 14:59:00,1523.11,1523.11,1523.11,1523.11,0.0,0.0
600519.XSHG,2025-04-24 15:00:00,1523.11,1523.11,1522.41,1522.41,40784.0,62090000.0
600519.XSHG,2025-04-25 09:31:00,1527.17,1527.2,1522.95,1524.12,48125.0,73402849.0
600519.XSHG,2025-04-25 09:32:00,1524.9,1531.19,1523.45,1527.58,57832.0,88401389.0
600519.XSHG,2025-04-25 09:33:00,1528.79,1529.93,1528.07,1528.07,9686.0,14808407.0
600519.XSHG,2025-04-25 09:34:00,1528.05,1529.08,1528.05,1528.05,22329.0,34132511.0
600519.XSHG,2025-04-25 09:35:00,1528.16,1528.16,1524.9,1525.21,14988.0,22882932.0
600519.XSHG,2025-04-25 09:36:00,1524.9,1524.9,1523.43,1524.78,12133.0,18491400.0
600519.XSHG,2025-04-25 09:37:00,1524.75,1527.87,1524.74,1527.22,44251.0,67510666.0
600519.XSHG,2025-04-25 09:38:00,1525.82,1526.95,1524.75,1525.55,10604.0,16176846.0
600519.XSHG,2025-04-25 09:39:00,1525.57,1526.88,1524.75,1524.78,8361.0,12755590.0
600519.XSHG,2025-04-25 09:40:00,1525.11,1526.09,1524.79,1526.09,6322.0,9645305.0
600519.XSHG,2025-04-25 09:41:00,1526.5,1527.01,1525.18,1527.01,12949.0,19766859.0
600519.XSHG,2025-04-25 09:42:00,1527.05,1527.22,1525.23,1527.02,4792.0,7315727.0
600519.XSHG,2025-04-25 09:43:00,1527.01,1528.2,1526.59,1528.2,14172.0,21646084.0
600519.XSHG,2025-04-25 09:44:00,1528.62,1529.76,1528.05,1529.74,21208.0,32425008.0
600519.XSHG,2025-04-25 09:45:00,1528.42,1529.47,1528.42,1528.85,6831.0,10445676.0
600519.XSHG,2025-04-25 09:46:00,1528.84,1528.85,1528.35,1528.75,7851.0,12001726.0
600519.XSHG,2025-04-25 09:47:00,1528.76,1529.33,1528.76,1528.79,16110.0,24630211.0
600519.XSHG,2025-04-25 09:48:00,1529.02,1529.03,1528.81,1529.03,7545.0,11536439.0
600519.XSHG,2025-04-25 09:49:00,1528.69,1529.01,1526.69,1527.07,9380.0,14333807.0
